HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Answer.annotatedResult.boundingBoxes,Answer.annotatedResult.inputImageProperties.height,Answer.annotatedResult.inputImageProperties.width,Approve,Reject
35YHTYFL1G9JW1AVTI1G37CBTTKVFV,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:03 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:03 PDT 2020,,,3KGTPGBS6YR25C6CQZH6CMCOFZZ2U5,AMFIHFK9N0OVK,Submitted,Sun Mar 22 14:29:29 PDT 2020,Sun Mar 22 14:29:49 PDT 2020,Wed Mar 25 14:29:49 PDT 2020,,,,20,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/307.jpg_bb8.jpg,"[{""height"":46,""label"":""0"",""left"":95,""top"":41,""width"":50}]",256,256,,No digits were accurately labelled
37NXA7GVSTC5WTKRFT4EYKHVQP6VL0,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:05 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:05 PDT 2020,,,3ZQIG0FLQFMOU7TJ99GIWFUWXD3WV6,A23H0D5PGBCG8O,Submitted,Sun Mar 22 14:32:30 PDT 2020,Sun Mar 22 14:32:44 PDT 2020,Wed Mar 25 14:32:44 PDT 2020,,,,14,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/700.jpg_bb4.jpg,"[{""height"":44,""label"":""2"",""left"":91,""top"":54,""width"":26}]",256,256,x,
3D42WVSDH8100V50YTO0A6G5BAMYF7,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:05 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:05 PDT 2020,,,3XCC1ODXDMHRH3GGOGC23TN7O6AQR4,A34M93NJC830DP,Submitted,Sun Mar 22 14:35:47 PDT 2020,Sun Mar 22 14:36:18 PDT 2020,Wed Mar 25 14:36:18 PDT 2020,,,,31,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/474.jpg_bb3.jpg,"[{""height"":42,""label"":""1"",""left"":108,""top"":65,""width"":26},{""height"":37,""label"":""6"",""left"":124,""top"":74,""width"":33}]",256,256,x,
3TD33TP5DL89RWVHDLOOOU7DTLSABS,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:30 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:30 PDT 2020,,,340UGXU9DZ7B234EE91HER9ZCXSUV5,AMFIHFK9N0OVK,Submitted,Sun Mar 22 14:33:21 PDT 2020,Sun Mar 22 14:33:44 PDT 2020,Wed Mar 25 14:33:44 PDT 2020,,,,23,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/1094.jpg_bb6.jpg,"[{""height"":46,""label"":""0"",""left"":76,""top"":61,""width"":61}]",256,256,,No digits were accurately labelled
3B286OTISENF9FTT1D15MIQQ1Q1AJD,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:34 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:34 PDT 2020,,,317HQ483I8YTL705I1QCL7RBWZ4NIA,A3CPXID0CCAPS0,Submitted,Sun Mar 22 14:34:47 PDT 2020,Sun Mar 22 14:34:57 PDT 2020,Wed Mar 25 14:34:57 PDT 2020,,,,10,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/1475.jpg_bb2.jpg,"[{""height"":60,""label"":""5"",""left"":110,""top"":132,""width"":45}]",256,256,x,
3MD8CKRQZZT78WFA3ONRH8F01UOJRT,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:05 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:05 PDT 2020,,,3JZQSN0I3RG31OHTUP7WSQ5MFVPFG2,A3JALH71LDP0TP,Submitted,Sun Mar 22 14:29:50 PDT 2020,Sun Mar 22 14:30:08 PDT 2020,Wed Mar 25 14:30:08 PDT 2020,,,,18,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/474.jpg_bb9.jpg,"[{""height"":33,""label"":""5"",""left"":103,""top"":70,""width"":25},{""height"":29,""label"":""0"",""left"":124,""top"":74,""width"":22}]",256,256,x,
31HLTCK4BL1PA16Q427YLSCNU8KVGU,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:03 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:03 PDT 2020,,,33FOTY3KENRZUX7GL4WSDXGDGTF1CE,A3R7L5UI9IEWGD,Submitted,Sun Mar 22 14:31:56 PDT 2020,Sun Mar 22 14:32:21 PDT 2020,Wed Mar 25 14:32:21 PDT 2020,,,,25,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/308.jpg_bb3.jpg,"[{""height"":36,""label"":""4"",""left"":106,""top"":65,""width"":36},{""height"":23,""label"":""2"",""left"":90,""top"":40,""width"":43}]",256,256,,No digits were accurately labelled
3AQN9REUTFM32BR47NTAM6DKZX6YDW,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:05 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:05 PDT 2020,,,3K9FOBBF2IPVB88B34NPDNJ3D3XLNL,A3GSRFKZLJ4CIT,Submitted,Sun Mar 22 14:31:25 PDT 2020,Sun Mar 22 14:31:36 PDT 2020,Wed Mar 25 14:31:36 PDT 2020,,,,11,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/702.jpg_bb4.jpg,"[{""height"":56,""label"":""2"",""left"":94,""top"":64,""width"":34}]",256,256,x,
31MCUE39BKS5YS47KS1S2XK43OS3G6,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:34 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:34 PDT 2020,,,3DUZQ9U6SNUVNQCAP46HZQRBR08SVO,A3CPXID0CCAPS0,Submitted,Sun Mar 22 14:36:17 PDT 2020,Sun Mar 22 14:36:23 PDT 2020,Wed Mar 25 14:36:23 PDT 2020,,,,6,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/1475.jpg_bb4.jpg,"[{""height"":38,""label"":""4"",""left"":115,""top"":90,""width"":29}]",256,256,x,
3KQC8JMJGCYJYOZI4YJANXW5IO4H3I,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:04 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:04 PDT 2020,,,3QECW5O0KI7F4WAA8DTU5XTYGVIT55,A1GT1RMVL5TIE9,Submitted,Sun Mar 22 14:26:03 PDT 2020,Sun Mar 22 14:26:33 PDT 2020,Wed Mar 25 14:26:33 PDT 2020,,,,30,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/308.jpg_bb4.jpg,"[{""height"":43,""label"":""9"",""left"":116,""top"":57,""width"":30},{""height"":41,""label"":""9"",""left"":92,""top"":55,""width"":29}]",256,256,x,
38VTL6WC4AJ8YYCBSHBROUPSMG8Y5O,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:03 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:03 PDT 2020,,,3R3YRB5GRG9RAF1G3EALI4VMRNQUA3,A4PFF3LK637YM,Submitted,Sun Mar 22 14:28:24 PDT 2020,Sun Mar 22 14:28:50 PDT 2020,Wed Mar 25 14:28:50 PDT 2020,,,,26,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/1292.jpg_bb1.jpg,"[{""height"":42,""label"":""9"",""left"":102,""top"":33,""width"":26},{""height"":37,""label"":""0"",""left"":122,""top"":39,""width"":27},{""height"":49,""label"":""5"",""left"":163,""top"":90,""width"":20}]",256,256,x,
3S1L4CQSFXBZ4D7XINAK7KYY8JKFAF,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:31 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:31 PDT 2020,,,3CFJTT4SXUW4IM8I2U9NPA5LWKZI7U,A354IL6K61ZWHP,Submitted,Sun Mar 22 14:34:41 PDT 2020,Sun Mar 22 14:35:01 PDT 2020,Wed Mar 25 14:35:01 PDT 2020,,,,20,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/1095.jpg_bb4.jpg,"[{""height"":42,""label"":""7"",""left"":100,""top"":49,""width"":30},{""height"":39,""label"":""4"",""left"":118,""top"":60,""width"":32}]",256,256,x,
3M93N4X8HKTJ9BFNIDNW7IKWNW7JSH,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:05 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:05 PDT 2020,,,34PGFRQONPHF3CTPSK2ZTRJ22QWJW8,AUM6O4SE2833E,Submitted,Sun Mar 22 14:32:45 PDT 2020,Sun Mar 22 14:33:00 PDT 2020,Wed Mar 25 14:33:00 PDT 2020,,,,15,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/475.jpg_bb0.jpg,"[{""height"":40,""label"":""9"",""left"":96,""top"":54,""width"":50}]",256,256,,No digits were accurately labelled
3OQQD2WO8ICJUJA2AG1VN9XKI1K3IY,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:34 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:34 PDT 2020,,,3GU1KF0O4J7J1KYCS6BN39ST1OLBPL,A29IS23K76GS7W,Submitted,Sun Mar 22 14:36:34 PDT 2020,Sun Mar 22 14:37:08 PDT 2020,Wed Mar 25 14:37:08 PDT 2020,,,,34,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/1480.jpg_bb3.jpg,"[{""height"":19,""label"":""2"",""left"":97,""top"":133,""width"":17},{""height"":14,""label"":""5"",""left"":113,""top"":120,""width"":19},{""height"":36,""label"":""2"",""left"":182,""top"":214,""width"":19}]",256,256,x,
36AZSFEYZ46TJKYFOGFKKHLQEVSBVT,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:05 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:05 PDT 2020,,,3DEL4X4EL7RKN1TEOPZO5XCXOWBYXA,A2LASUDS4NLOZW,Submitted,Sun Mar 22 14:32:11 PDT 2020,Sun Mar 22 14:32:37 PDT 2020,Wed Mar 25 14:32:37 PDT 2020,,,,26,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/309.jpg_bb3.jpg,"[{""height"":29,""label"":""5"",""left"":86,""top"":63,""width"":19},{""height"":25,""label"":""0"",""left"":102,""top"":67,""width"":21}]",256,256,x,
3Q2T3FD0ONE5Q20TVVZNF241ZA3M3W,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:05 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:05 PDT 2020,,,3R0T90IZ1TIWYCXJ3NHVKKKJIIXCGO,AXID3RPK6NZT6,Submitted,Sun Mar 22 14:28:55 PDT 2020,Sun Mar 22 14:29:33 PDT 2020,Wed Mar 25 14:29:33 PDT 2020,,,,38,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/702.jpg_bb5.jpg,"[{""height"":41,""label"":""3"",""left"":120,""top"":49,""width"":24}]",256,256,x,
30F94FBDNRQE6SUQJLF5JZX5HACBTD,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:03 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:03 PDT 2020,,,3E4GGUZ1T9XO2G10WLD46Z3QD812K8,A1NRZ7O1TEJB1V,Submitted,Sun Mar 22 14:29:03 PDT 2020,Sun Mar 22 14:29:31 PDT 2020,Wed Mar 25 14:29:31 PDT 2020,,,,28,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/1292.jpg_bb3.jpg,"[{""height"":50,""label"":""5"",""left"":80,""top"":45,""width"":64}]",256,256,,Entire jersey number was boxed instead of individual digits
3D1UCPY6GGFQ5DYP1UP4AK36F5F83V,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:31 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:31 PDT 2020,,,3I33IC7ZWG8IQ3SEKU0FCL0U8W82AU,A4PFF3LK637YM,Submitted,Sun Mar 22 14:33:18 PDT 2020,Sun Mar 22 14:33:45 PDT 2020,Wed Mar 25 14:33:45 PDT 2020,,,,27,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/1099.jpg_bb3.jpg,"[{""height"":24,""label"":""6"",""left"":130,""top"":124,""width"":17},{""height"":25,""label"":""2"",""left"":120,""top"":116,""width"":15},{""height"":29,""label"":""5"",""left"":164,""top"":172,""width"":17}]",256,256,x,
3IZPORCT1FFBHQKKFOK65VZLO2KRHW,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:05 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:05 PDT 2020,,,3B3WTRP3DC84LKI9SOMFGQPA2EQ29F,A3OPUNTS88DRNE,Submitted,Sun Mar 22 14:33:07 PDT 2020,Sun Mar 22 14:33:29 PDT 2020,Wed Mar 25 14:33:29 PDT 2020,,,,22,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/475.jpg_bb2.jpg,"[{""height"":19,""label"":""5"",""left"":166,""top"":30,""width"":13},{""height"":16,""label"":""0"",""left"":177,""top"":35,""width"":14},{""height"":18,""label"":""4"",""left"":59,""top"":82,""width"":10}]",256,256,x,
3TLFH2L6Y9UKIFUU0SMUI6U1N4ZT2T,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:05 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:05 PDT 2020,,,3LUY3GC6306WZ8VMFPZ7Y76XIYT7PU,AYMHWCG0OEFEI,Submitted,Sun Mar 22 14:29:01 PDT 2020,Sun Mar 22 14:29:12 PDT 2020,Wed Mar 25 14:29:12 PDT 2020,,,,11,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/309.jpg_bb5.jpg,"[{""height"":59,""label"":""9"",""left"":88,""top"":40,""width"":64}]",256,256,x,
3FULMHZ7OU3Q8YJXV946P7W7DAZM4H,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:05 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:05 PDT 2020,,,3PW9OPU9PRQMWFFEOB7M1K7R423126,A5Z0E99JKX0R1,Submitted,Sun Mar 22 14:37:08 PDT 2020,Sun Mar 22 14:37:33 PDT 2020,Wed Mar 25 14:37:33 PDT 2020,,,,25,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/703.jpg_bb3.jpg,"[{""height"":31,""label"":""0"",""left"":135,""top"":56,""width"":49},{""height"":35,""label"":""1"",""left"":90,""top"":21,""width"":49}]",256,256,,No digits were accurately labelled
373L46LKP7CLLS2FD4EUGWTM62UJK0,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:03 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:03 PDT 2020,,,3VD82FOHKRUKQPEHR6U3PTTL94OCOB,AQ5H9HKYEGCXA,Submitted,Sun Mar 22 14:29:12 PDT 2020,Sun Mar 22 14:29:38 PDT 2020,Wed Mar 25 14:29:38 PDT 2020,,,,26,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/1293.jpg_bb0.jpg,"[{""height"":53,""label"":""1"",""left"":83,""top"":47,""width"":63}]",256,256,,No digits were accurately labelled
31MBOZ6PAOX9XKEROC998ST65IRCLJ,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:31 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:31 PDT 2020,,,3PJ71Z61R58XWZ0D9KM1B7F5A8D19Y,A280UKMMBLRURU,Submitted,Sun Mar 22 14:37:19 PDT 2020,Sun Mar 22 14:37:39 PDT 2020,Wed Mar 25 14:37:39 PDT 2020,,,,20,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/110.jpg_bb5.jpg,"[{""height"":30,""label"":""1"",""left"":131,""top"":73,""width"":15},{""height"":39,""label"":""2"",""left"":109,""top"":65,""width"":22}]",256,256,x,
3MWOYZD5WVU0U9EFQUYFGKRCZR9ONT,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:06 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:06 PDT 2020,,,37Q970SNZFEF1EWCIQMSS2KV2W0S1Y,A3CPXID0CCAPS0,Submitted,Sun Mar 22 14:33:05 PDT 2020,Sun Mar 22 14:33:16 PDT 2020,Wed Mar 25 14:33:16 PDT 2020,,,,11,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/475.jpg_bb4.jpg,"[{""height"":36,""label"":""1"",""left"":101,""top"":53,""width"":18},{""height"":35,""label"":""4"",""left"":117,""top"":51,""width"":24}]",256,256,x,
3OZ4VAIBEXLZ13WRC8S1I543M01VJY,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:05 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:05 PDT 2020,,,379J5II41PMRH2VYA5K6N0PUZBWLEW,A1JVA6HGVN1D5N,Submitted,Sun Mar 22 14:30:55 PDT 2020,Sun Mar 22 14:31:27 PDT 2020,Wed Mar 25 14:31:27 PDT 2020,,,,32,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/309.jpg_bb6.jpg,"[{""height"":31,""label"":""3"",""left"":84,""top"":33,""width"":15},{""height"":27,""label"":""9"",""left"":102,""top"":39,""width"":19},{""height"":30,""label"":""9"",""left"":127,""top"":70,""width"":20}]",256,256,x,
3ZVPAMTJWN9XHUP9VI2OKVNK927RGX,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:05 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:05 PDT 2020,,,3OS4RQUCRAL7A79IE3FIRFEPZIXBFH,A1E7SG69LNUOCI,Submitted,Sun Mar 22 14:30:39 PDT 2020,Sun Mar 22 14:30:48 PDT 2020,Wed Mar 25 14:30:48 PDT 2020,,,,9,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/704.jpg_bb1.jpg,"[{""height"":56,""label"":""0"",""left"":80,""top"":48,""width"":51}]",256,256,,No digits were accurately labelled
38F60IALAGNDM5RGL5IGZI1MQ6FT09,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:03 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:03 PDT 2020,,,3YZ8UPK3VUSF3UYENS6COZLARQCCUO,AT9UG11XAEDZL,Submitted,Sun Mar 22 14:29:26 PDT 2020,Sun Mar 22 14:29:38 PDT 2020,Wed Mar 25 14:29:38 PDT 2020,,,,12,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/1293.jpg_bb2.jpg,"[{""height"":38,""label"":""9"",""left"":91,""top"":44,""width"":18},{""height"":35,""label"":""0"",""left"":111,""top"":44,""width"":23}]",256,256,x,
3E9VAUV7BWK544OSND28W55EEU9YAU,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:05 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:05 PDT 2020,,,3DH6GAKTYZV9SWTTP7N92IS8WWAYZ8,A5531882JI1TA,Submitted,Sun Mar 22 14:38:00 PDT 2020,Sun Mar 22 14:38:21 PDT 2020,Wed Mar 25 14:38:21 PDT 2020,,,,21,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/309.jpg_bb8.jpg,"[{""height"":17,""label"":""4"",""left"":163,""top"":64,""width"":22},{""height"":35,""label"":""4"",""left"":129,""top"":34,""width"":70}]",256,256,,No digits were accurately labelled
372AGES0I4B83GKZKS2S8HNFCS3XRV,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:34 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:34 PDT 2020,,,3I02618YA1CYXJ7ISXSI8ZKHQ9RUPK,A1L5H5KX16J1LS,Submitted,Sun Mar 22 14:33:19 PDT 2020,Sun Mar 22 14:33:28 PDT 2020,Wed Mar 25 14:33:28 PDT 2020,,,,9,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/1482.jpg_bb10.jpg,"[{""height"":35,""label"":""2"",""left"":122,""top"":70,""width"":22}]",256,256,x,
3Z33IC0JC0SAVRJIQW1OTBQ0QVPV93,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:31 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:31 PDT 2020,,,3ITXP059PXPMWVCG8FSYW2GHWD0SJ2,A24UW5LJPVNWA9,Submitted,Sun Mar 22 14:34:00 PDT 2020,Sun Mar 22 14:34:29 PDT 2020,Wed Mar 25 14:34:29 PDT 2020,,,,29,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/1100.jpg_bb0.jpg,"[{""height"":32,""label"":""1"",""left"":118,""top"":59,""width"":23},{""height"":27,""label"":""4"",""left"":133,""top"":54,""width"":18}]",256,256,x,
3CVBMEMMXBM1Z7056AM00E8LNQQH7N,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:05 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:05 PDT 2020,,,3YW4XOSQKRRVGROG7VHS732JNTM1UO,A7B9YVCKP59S3,Submitted,Sun Mar 22 14:32:40 PDT 2020,Sun Mar 22 14:33:36 PDT 2020,Wed Mar 25 14:33:36 PDT 2020,,,,56,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/704.jpg_bb11.jpg,"[{""height"":25,""label"":""9"",""left"":128,""top"":69,""width"":14},{""height"":20,""label"":""9"",""left"":102,""top"":132,""width"":16},{""height"":28,""label"":""8"",""left"":142,""top"":68,""width"":15},{""height"":25,""label"":""0"",""left"":79,""top"":14,""width"":19},{""height"":20,""label"":""1"",""left"":144,""top"":7,""width"":16},{""height"":27,""label"":""4"",""left"":113,""top"":121,""width"":21},{""height"":24,""label"":""7"",""left"":69,""top"":15,""width"":13}]",256,256,x,
